Market Place,Crop Variety,Producer Min,Producer Max,Wholesale Min,Wholesale Max,Retail Min,Retail Max,Volume,Collection Date
Kokit  Metema Gebeya,White Teff (Quintal),3700,3700,0,0,3850,3900,Sufficient,11/6/2021
Mehal Meda,White Teff (Quintal),0,0,0,0,4392,4464,Sufficient,11/6/2021
Bichena Gebeya,White Teff (Quintal),4400,4600,0,0,4480,4700,Sufficient,11/6/2021
Debere Elias Gebeya,White Teff (Quintal),3600,3800,0,0,3850,3900,Under,11/6/2021
Adet Gebeya ,White Teff (Quintal),3900,4000,0,0,4000,4200,Under,11/6/2021
Shawura Gebeya,White Teff (Quintal),3200,3300,0,0,3400,3500,Over,11/6/2021
Bure Woreda,White Teff (Quintal),4300,4350,0,0,4600,4650,Over,11/6/2021
Kola Diba,White Teff (Quintal),3200,3300,0,0,3400,3500,Sufficient,11/6/2021
Motta Gebeya,White Teff (Quintal),3500,3600,0,0,3800,3900,Sufficient,11/6/2021
Fenot selam Gebeya,White Teff (Quintal),4100,4200,0,0,4300,4400,Sufficient,11/6/2021
Debre Markos Huseta Gebeya,White Teff (Quintal),4550,4600,0,0,4650,4700,Sufficient,11/6/2021
Shindie Gebeya,White Teff (Quintal),0,0,0,0,4200,4400,Sufficient,11/6/2021
Dejen Gebeya,White Teff (Quintal),3780,3850,4000,4200,4000,4300,Sufficient,11/6/2021
Arerti Gebeya ,White Teff (Quintal),3500,3700,0,0,3600,3800,Over,11/6/2021
Chagini,White Teff (Quintal),3800,3900,3900,4000,4000,4200,Over,11/8/2021
Estie Mekane Yesus Gebeya ,White Teff (Quintal),4100,4300,0,0,4200,4420,Sufficient,11/8/2021
Gondar Kedamie  Gebeya ,White Teff (Quintal),0,0,3800,4400,3900,4600,Sufficient,11/8/2021
Debretabor Segno Gebeya ,White Teff (Quintal),0,0,4200,4250,4300,4350,Under,11/9/2021
Enjbara,White Teff (Quintal),0,0,0,0,4200,4600,Under,11/9/2021
Shewa Robit Kebele 02  Gebeya,White Teff (Quintal),0,0,0,0,4100,4200,Under,11/9/2021
Shewa Robit Kebele 02  Gebeya,White Teff (Quintal),0,0,0,0,3800,3900,Under,11/9/2021
Merawi Gebeya,White Teff (Quintal),3700,3900,0,0,3800,4000,Sufficient,11/10/2021
Debere Birhan Kebele 08 Gebeya,White Teff (Quintal),0,0,4200,4400,4300,4600,Sufficient,11/10/2021
Dembecha Gebeya,White Teff (Quintal),4150,4200,4250,4300,4350,4400,Sufficient,11/10/2021
Debark Gebeya,White Teff (Quintal),0,0,3600,3900,3700,4000,Sufficient,11/10/2021
Wereta Arada Gebeya ,White Teff (Quintal),0,0,3550,4050,3600,4100,Sufficient,11/11/2021
Dangla ,White Teff (Quintal),3900,4000,4200,4300,4300,4300,Sufficient,11/11/2021
Debresina Gebeya,White Teff (Quintal),4410,4530,0,0,0,0,Sufficient,11/11/2021
Bahir Dar kebele 04,White Teff (Quintal),0,0,4300,4400,4700,4800,Sufficient,11/11/2021
Mehal Meda,White Teff (Quintal),0,0,0,0,4464,4608,Sufficient,11/13/2021
Kokit  Metema Gebeya,White Teff (Quintal),3800,3800,0,0,3950,3950,Sufficient,11/13/2021
Bure Woreda,White Teff (Quintal),4100,4140,0,0,4500,4600,Over,11/13/2021
Fenot selam Gebeya,White Teff (Quintal),4150,4200,0,0,4300,4400,Sufficient,11/13/2021
Motta Gebeya,White Teff (Quintal),3750,3850,0,0,3900,4000,Sufficient,11/13/2021
Debre Markos Huseta Gebeya,White Teff (Quintal),4400,4450,0,0,4500,4600,Sufficient,11/13/2021
Alem Ketema Kedame Gebeya,White Teff (Quintal),3692,3700,0,0,0,0,Sufficient,11/13/2021
Shindie Gebeya,White Teff (Quintal),0,0,0,0,4300,4400,Sufficient,11/13/2021
Shawura Gebeya,White Teff (Quintal),3350,3400,3450,3500,3500,3600,Over,11/13/2021
Kola Diba,White Teff (Quintal),3200,3250,0,0,3300,3400,Over,11/13/2021
Debere Elias Gebeya,White Teff (Quintal),3900,4000,0,0,4050,4100,Under,11/13/2021
Adet Gebeya ,White Teff (Quintal),4000,4100,0,0,4100,4300,Under,11/13/2021
Bichena Gebeya,White Teff (Quintal),4450,4500,0,0,4520,4600,Under,11/13/2021
Dejen Gebeya,White Teff (Quintal),3500,4060,4200,4400,4250,4400,Sufficient,11/13/2021
Arerti Gebeya ,White Teff (Quintal),3800,4000,0,0,3900,4100,Over,11/13/2021
Dabat Gebeya,White Teff (Quintal),4633,4666,4666,4700,4666,4733,Under,11/13/2021
Gondar Kedamie  Gebeya ,White Teff (Quintal),0,0,3750,4350,3850,4500,Sufficient,11/15/2021
Chagini,White Teff (Quintal),3700,3800,3800,3900,3900,4100,Over,11/15/2021
Debretabor Segno Gebeya ,White Teff (Quintal),0,0,4200,4200,4300,4300,Under,11/16/2021
Enjbara,White Teff (Quintal),0,0,0,0,4200,4600,Under,11/16/2021
Dembecha Gebeya,White Teff (Quintal),4100,4161,4234,4250,4300,4400,Sufficient,11/17/2021
Debere Birhan Kebele 08 Gebeya,White Teff (Quintal),0,0,4300,4400,4400,4500,Sufficient,11/17/2021
Merawi Gebeya,White Teff (Quintal),3800,4000,0,0,4000,4200,Sufficient,11/17/2021
Debark Gebeya,White Teff (Quintal),0,0,3600,3900,3700,4000,Sufficient,11/17/2021
Wereta Arada Gebeya ,White Teff (Quintal),0,0,3550,4100,3600,4150,Under,11/18/2021
Bahir Dar kebele 04,White Teff (Quintal),0,0,4350,4450,4700,4800,Sufficient,11/18/2021
Dangla ,White Teff (Quintal),3900,4000,4200,4300,4400,4500,Sufficient,11/18/2021
Kokit  Metema Gebeya,White Teff (Quintal),3700,3700,0,0,3900,3900,Sufficient,11/20/2021
Kola Diba,White Teff (Quintal),3300,3350,0,0,3400,3500,Over,11/20/2021
Arerti Gebeya ,White Teff (Quintal),4000,4200,0,0,4100,4300,Over,11/20/2021
Motta Gebeya,White Teff (Quintal),3650,3700,0,0,3800,3900,Sufficient,11/20/2021
Debere Elias Gebeya,White Teff (Quintal),4000,4000,0,0,4050,4100,Under,11/20/2021
Bichena Gebeya,White Teff (Quintal),4225,4400,0,0,4320,4500,Sufficient,11/20/2021
Shawura Gebeya,White Teff (Quintal),3300,3400,0,0,3550,3600,Under,11/20/2021
Shawura Gebeya,White Teff (Quintal),3300,3400,0,0,3550,3600,Under,11/20/2021
Fenot selam Gebeya,White Teff (Quintal),4150,4200,0,0,4300,4400,Sufficient,11/20/2021
Adet Gebeya ,White Teff (Quintal),4000,4100,0,0,4100,4300,Under,11/20/2021
Shindie Gebeya,White Teff (Quintal),0,0,0,0,4200,4300,Sufficient,11/20/2021
Debre Markos Huseta Gebeya,White Teff (Quintal),4350,4450,0,0,4500,4600,Sufficient,11/20/2021
Bure Woreda,White Teff (Quintal),4200,4220,0,0,4600,4700,Over,11/20/2021
Dejen Gebeya,White Teff (Quintal),3500,4000,4000,4400,4100,4400,Sufficient,11/20/2021
Chagini,White Teff (Quintal),3650,3700,3700,3950,3950,4200,Over,11/22/2021
Estie Mekane Yesus Gebeya ,White Teff (Quintal),4100,4300,0,0,4200,4420,Sufficient,11/22/2021
Gondar Kedamie  Gebeya ,White Teff (Quintal),0,0,3800,4100,3900,4200,Sufficient,11/22/2021
Enjbara,White Teff (Quintal),0,0,0,0,4250,4600,Under,11/23/2021
Debretabor Segno Gebeya ,White Teff (Quintal),0,0,4200,4250,4300,4300,Under,11/23/2021
Dembecha Gebeya,White Teff (Quintal),4100,4161,4234,4250,4300,4400,Sufficient,11/24/2021
Debark Gebeya,White Teff (Quintal),0,0,3600,3900,3700,4000,Sufficient,11/24/2021
Merawi Gebeya,White Teff (Quintal),3800,4000,0,0,4000,4200,Sufficient,11/24/2021
Wereta Arada Gebeya ,White Teff (Quintal),0,0,3750,4100,3800,4150,Under,11/25/2021
Bahir Dar kebele 04,White Teff (Quintal),0,0,4300,4500,4600,4800,Sufficient,11/25/2021
Dangla ,White Teff (Quintal),3900,4000,4100,4200,4300,4500,Sufficient,11/25/2021
Wegeda Gebeya,White Teff (Quintal),0,0,0,0,4100,4200,Under,11/27/2021
Kokit  Metema Gebeya,White Teff (Quintal),3700,3800,0,0,4000,4000,Sufficient,11/27/2021
Shindie Gebeya,White Teff (Quintal),0,0,0,0,4200,4300,Sufficient,11/27/2021
Bichena Gebeya,White Teff (Quintal),4290,4400,0,0,4360,4480,Sufficient,11/27/2021
Kola Diba,White Teff (Quintal),3350,3400,0,0,3500,3600,Over,11/27/2021
Motta Gebeya,White Teff (Quintal),3600,3700,0,0,3750,3850,Sufficient,11/27/2021
Debre Markos Huseta Gebeya,White Teff (Quintal),4400,4450,0,0,4450,4550,Sufficient,11/27/2021
Fenot selam Gebeya,White Teff (Quintal),4100,4200,0,0,4400,4500,Sufficient,11/27/2021
Alem Ketema Kedame Gebeya,White Teff (Quintal),3690,3700,0,0,0,0,Sufficient,11/27/2021
Adet Gebeya ,White Teff (Quintal),3800,4000,0,0,4000,4100,Under,11/27/2021
Debere Elias Gebeya,White Teff (Quintal),4000,4100,0,0,4150,4200,Under,11/27/2021
Shawura Gebeya,White Teff (Quintal),3300,3350,0,0,3400,3500,Under,11/27/2021
Bure Woreda,White Teff (Quintal),4150,4200,0,0,4600,4650,Over,11/27/2021
Dejen Gebeya,White Teff (Quintal),3500,4000,4000,4300,4100,4300,Sufficient,11/27/2021
Dabat Gebeya,White Teff (Quintal),4683,4700,4733,4750,4750,4783,Under,11/27/2021
Arerti Gebeya ,White Teff (Quintal),3800,4200,0,0,3900,4300,Over,11/27/2021
Bichena Gebeya,White Teff (Quintal),4290,4400,0,0,4360,4480,Sufficient,11/27/2021
Gondar Kedamie  Gebeya ,White Teff (Quintal),0,0,0,0,4000,4300,Sufficient,11/29/2021
Estie Mekane Yesus Gebeya ,White Teff (Quintal),4100,4300,0,0,4250,4385,Sufficient,11/29/2021
Enjbara,White Teff (Quintal),0,0,0,0,4250,4450,Under,11/30/2021
Debretabor Segno Gebeya ,White Teff (Quintal),0,0,4200,4200,4300,4300,Under,11/30/2021
Dembecha Gebeya,White Teff (Quintal),4100,4150,4230,4250,4300,4400,Sufficient,12/1/2021
Merawi Gebeya,White Teff (Quintal),3800,4000,0,0,4000,4200,Sufficient,12/1/2021
Debark Gebeya,White Teff (Quintal),0,0,3600,3900,3700,4000,Sufficient,12/1/2021
Wereta Arada Gebeya ,White Teff (Quintal),0,0,3650,4150,3700,4200,Sufficient,12/2/2021
Dangla ,White Teff (Quintal),3900,4000,4050,4100,4200,4400,Sufficient,12/2/2021
Bahir Dar kebele 04,White Teff (Quintal),0,0,4200,4500,4500,4800,Sufficient,12/2/2021
Kokit  Metema Gebeya,White Teff (Quintal),3600,3650,0,0,3800,3850,Sufficient,12/4/2021
Kola Diba,White Teff (Quintal),3400,3500,0,0,3600,3700,Over,12/4/2021
Bure Woreda,White Teff (Quintal),4000,4100,0,0,4500,4600,Over,12/4/2021
Dabat Gebeya,White Teff (Quintal),4550,4600,4700,4733,4750,4783,Under,12/4/2021
Wegeda Gebeya,White Teff (Quintal),3950,4000,4000,4100,4100,4200,Under,12/4/2021
Adet Gebeya ,White Teff (Quintal),3800,4000,0,0,4000,4200,Under,12/4/2021
Debere Elias Gebeya,White Teff (Quintal),4000,4000,0,0,4100,4150,Under,12/4/2021
Shindie Gebeya,White Teff (Quintal),0,0,0,0,4100,4200,Sufficient,12/4/2021
Bichena Gebeya,White Teff (Quintal),4400,4500,0,0,4485,4600,Sufficient,12/4/2021
Fenot selam Gebeya,White Teff (Quintal),4200,4300,0,0,4400,4500,Sufficient,12/4/2021
Debre Markos Huseta Gebeya,White Teff (Quintal),4400,4500,0,0,4450,4550,Sufficient,12/4/2021
Motta Gebeya,White Teff (Quintal),3600,3600,0,0,3850,4000,Sufficient,12/4/2021
Dejen Gebeya,White Teff (Quintal),3500,3850,4000,4300,4100,4300,Sufficient,12/4/2021
Shawura Gebeya,White Teff (Quintal),3400,3450,3500,3550,3550,3600,Sufficient,12/4/2021
Alem Ketema Kedame Gebeya,White Teff (Quintal),3900,3950,0,0,0,0,Sufficient,12/4/2021
Arerti Gebeya ,White Teff (Quintal),3800,4300,0,0,3900,4400,Over,12/4/2021
Chagini,White Teff (Quintal),3650,3700,3700,3900,3900,4200,Over,12/6/2021
Estie Mekane Yesus Gebeya ,White Teff (Quintal),4100,4300,0,0,4180,4400,Sufficient,12/6/2021
Gondar Kedamie  Gebeya ,White Teff (Quintal),0,0,4100,4300,4200,4400,Sufficient,12/6/2021
Enjbara,White Teff (Quintal),0,0,0,0,4200,4500,Under,12/7/2021
Debretabor Segno Gebeya ,White Teff (Quintal),0,0,4250,4300,4350,4350,Under,12/7/2021
Debark Gebeya,White Teff (Quintal),0,0,3700,4000,3800,4100,Sufficient,12/8/2021
Merawi Gebeya,White Teff (Quintal),3800,4000,0,0,4000,4200,Sufficient,12/8/2021
Dembecha Gebeya,White Teff (Quintal),4100,4160,4230,4250,4300,4400,Sufficient,12/8/2021
Dangla ,White Teff (Quintal),3900,4000,4050,4100,4200,4400,Sufficient,12/9/2021
Bahir Dar kebele 04,White Teff (Quintal),0,0,4200,4500,4500,4800,Sufficient,12/9/2021
Wereta Arada Gebeya ,White Teff (Quintal),0,0,3650,4150,3700,4200,Sufficient,12/9/2021
Debere Elias Gebeya,White Teff (Quintal),4000,4000,0,0,4100,4200,Under,12/11/2021
Shindie Gebeya,White Teff (Quintal),0,0,0,0,4200,4300,Sufficient,12/11/2021
Wegeda Gebeya,White Teff (Quintal),3900,4000,4000,4050,4100,4150,Under,12/11/2021
Bure Woreda,White Teff (Quintal),4300,4350,0,0,4550,4600,Sufficient,12/11/2021
Debre Markos Huseta Gebeya,White Teff (Quintal),4450,4500,0,0,4500,4600,Sufficient,12/11/2021
Motta Gebeya,White Teff (Quintal),3600,3700,0,0,3800,3900,Sufficient,12/11/2021
Bichena Gebeya,White Teff (Quintal),4225,4350,0,0,4275,4400,Sufficient,12/11/2021
Fenot selam Gebeya,White Teff (Quintal),4150,4250,0,0,4300,4400,Sufficient,12/11/2021
Adet Gebeya ,White Teff (Quintal),3800,4000,0,0,4000,4150,Sufficient,12/11/2021
Kokit  Metema Gebeya,White Teff (Quintal),3650,3700,0,0,3850,3900,Sufficient,12/11/2021
Alem Ketema Kedame Gebeya,White Teff (Quintal),3950,4000,0,0,0,0,Sufficient,12/11/2021
Mekane Selam gebeya,White Teff (Quintal),4200,4320,4500,4580,4620,4650,Sufficient,12/11/2021
Kola Diba,White Teff (Quintal),3300,3400,0,0,3600,3700,Over,12/11/2021
Dejen Gebeya,White Teff (Quintal),3500,3850,4000,4250,4100,4300,Sufficient,12/11/2021
Arerti Gebeya ,White Teff (Quintal),3900,4200,0,0,4000,4300,Over,12/11/2021
Shawura Gebeya,White Teff (Quintal),3450,3500,0,0,3500,3600,Sufficient,12/11/2021
Estie Mekane Yesus Gebeya ,White Teff (Quintal),4050,4250,0,0,4200,4350,Sufficient,12/13/2021
Chagini,White Teff (Quintal),3700,3800,3800,3900,3900,4100,Over,12/13/2021
Gondar Kedamie  Gebeya ,White Teff (Quintal),0,0,4200,4300,4300,4400,Sufficient,12/13/2021
Enjbara,White Teff (Quintal),0,0,0,0,4200,4500,Under,12/14/2021
Debretabor Segno Gebeya ,White Teff (Quintal),0,0,4150,4200,4300,4300,Under,12/14/2021
Merawi Gebeya,White Teff (Quintal),3800,3900,0,0,3900,4100,Sufficient,12/15/2021
Debere Birhan Kebele 08 Gebeya,White Teff (Quintal),0,0,4100,4200,4200,4300,Sufficient,12/15/2021
Dembecha Gebeya,White Teff (Quintal),4100,4160,4230,4250,4300,4400,Sufficient,12/15/2021
Debark Gebeya,White Teff (Quintal),0,0,3700,4000,3800,4100,Sufficient,12/15/2021
Wereta Arada Gebeya ,White Teff (Quintal),0,0,3550,4150,3600,4200,Sufficient,12/16/2021
Dangla ,White Teff (Quintal),3900,4000,4050,4100,4200,4400,Sufficient,12/16/2021
Bahir Dar kebele 04,White Teff (Quintal),0,0,4100,4500,4300,4800,Sufficient,12/16/2021
Motta Gebeya,White Teff (Quintal),3650,3700,0,0,3800,3900,Sufficient,12/18/2021
Kokit  Metema Gebeya,White Teff (Quintal),3500,3550,0,0,3700,3800,Sufficient,12/18/2021
Dejen Gebeya,White Teff (Quintal),3710,4000,4000,4200,4100,4250,Sufficient,12/18/2021
Bichena Gebeya,White Teff (Quintal),4300,4450,0,0,4350,4500,Sufficient,12/18/2021
Shindie Gebeya,White Teff (Quintal),0,0,0,0,4200,4300,Sufficient,12/18/2021
Debre Markos Huseta Gebeya,White Teff (Quintal),4450,4550,0,0,4500,4600,Sufficient,12/18/2021
Debre Markos Huseta Gebeya,White Teff (Quintal),4450,4550,0,0,4500,4600,Sufficient,12/18/2021
Adet Gebeya ,White Teff (Quintal),3800,4100,0,0,4000,4200,Sufficient,12/18/2021
Fenot selam Gebeya,White Teff (Quintal),4250,4300,0,0,4350,4450,Sufficient,12/18/2021
Mekane Selam gebeya,White Teff (Quintal),4200,4350,4500,4540,4600,4630,Sufficient,12/18/2021
Alem Ketema Kedame Gebeya,White Teff (Quintal),3950,4000,0,0,0,0,Sufficient,12/18/2021
Kola Diba,White Teff (Quintal),3500,3550,0,0,3600,3800,Over,12/18/2021
Arerti Gebeya ,White Teff (Quintal),3900,4300,0,0,4000,4400,Over,12/18/2021
Wegeda Gebeya,White Teff (Quintal),3950,4000,4000,4100,4100,4200,Under,12/18/2021
Bure Woreda,White Teff (Quintal),4320,4360,0,0,4500,4550,Over,12/18/2021
Debere Elias Gebeya,White Teff (Quintal),4000,4100,0,0,4200,4250,Under,12/18/2021
Shawura Gebeya,White Teff (Quintal),3500,3600,0,0,3700,3800,Under,12/18/2021
Bati Segno Gebeya,White Teff (Quintal),0,0,4800,4800,4850,4900,Under,12/20/2021
Estie Mekane Yesus Gebeya ,White Teff (Quintal),4100,4300,0,0,4300,4360,Sufficient,12/20/2021
Gondar Kedamie  Gebeya ,White Teff (Quintal),0,0,3900,4200,4000,4400,Sufficient,12/20/2021
Chagini,White Teff (Quintal),3700,3800,3800,3900,3900,4200,Over,12/20/2021
Enjbara,White Teff (Quintal),0,0,0,0,4200,4500,Under,12/21/2021
Debretabor Segno Gebeya ,White Teff (Quintal),0,0,4200,4250,4300,4300,Under,12/21/2021
Debere Birhan Kebele 08 Gebeya,White Teff (Quintal),0,0,4000,4100,4100,4200,Sufficient,12/22/2021
Dembecha Gebeya,White Teff (Quintal),4100,4150,4170,4200,4300,4400,Sufficient,12/22/2021
Merawi Gebeya,White Teff (Quintal),3800,4000,0,0,3900,4100,Sufficient,12/22/2021
Debark Gebeya,White Teff (Quintal),0,0,3800,4100,3900,4200,Sufficient,12/22/2021
Dangla ,White Teff (Quintal),3900,4000,4100,4200,4300,4400,Sufficient,12/23/2021
Wereta Arada Gebeya ,White Teff (Quintal),0,0,3950,4250,4000,4500,Sufficient,12/23/2021
Debresina Gebeya,White Teff (Quintal),4050,4140,0,0,0,0,Sufficient,12/23/2021
Bahir Dar kebele 04,White Teff (Quintal),0,0,4200,4500,4450,4700,Sufficient,12/23/2021
Bure Woreda,White Teff (Quintal),4500,4540,0,0,4600,4700,Over,12/25/2021
Dejen Gebeya,White Teff (Quintal),3710,4000,4000,4200,4100,4250,Sufficient,12/25/2021
Arerti Gebeya ,White Teff (Quintal),3900,4300,0,0,4000,4400,Over,12/25/2021
Alem Ketema Kedame Gebeya,White Teff (Quintal),3950,4000,0,0,0,0,Sufficient,12/25/2021
Motta Gebeya,White Teff (Quintal),3600,3700,0,0,3750,3850,Sufficient,12/25/2021
Debere Elias Gebeya,White Teff (Quintal),4000,4200,0,0,4250,4300,Under,12/25/2021
Kola Diba,White Teff (Quintal),3500,3600,0,0,3700,3850,Sufficient,12/25/2021
Bichena Gebeya,White Teff (Quintal),4300,4400,0,0,4370,4500,Under,12/25/2021
Kokit  Metema Gebeya,White Teff (Quintal),3600,3650,0,0,3800,3850,Sufficient,12/25/2021
Wegeda Gebeya,White Teff (Quintal),3950,4000,4000,4050,4100,4200,Under,12/25/2021
Shindie Gebeya,White Teff (Quintal),0,0,0,0,4300,4600,Sufficient,12/25/2021
Debre Markos Huseta Gebeya,White Teff (Quintal),4500,4600,0,0,4550,4650,Sufficient,12/25/2021
Fenot selam Gebeya,White Teff (Quintal),4200,4300,0,0,4400,4500,Sufficient,12/25/2021
Adet Gebeya ,White Teff (Quintal),3800,4000,0,0,3900,4100,Sufficient,12/25/2021
Shawura Gebeya,White Teff (Quintal),3600,3700,0,0,3750,3800,Sufficient,12/25/2021
Mekane Selam gebeya,White Teff (Quintal),4200,4350,4400,4470,4560,4600,Sufficient,12/25/2021
Mehal Meda,White Teff (Quintal),0,0,0,0,4392,4500,Sufficient,12/25/2021
Bati Segno Gebeya,White Teff (Quintal),0,0,4800,4900,4850,5000,Under,12/27/2021
Chagini,White Teff (Quintal),3900,4000,4000,4100,4100,4300,Over,12/27/2021
Estie Mekane Yesus Gebeya ,White Teff (Quintal),4000,4300,0,0,4240,4380,Sufficient,12/27/2021
Enjbara,White Teff (Quintal),0,0,0,0,4200,4500,Under,12/28/2021
Debretabor Segno Gebeya ,White Teff (Quintal),0,0,4100,4150,4200,4200,Under,12/28/2021
Debere Birhan Kebele 08 Gebeya,White Teff (Quintal),0,0,4000,4300,4100,4400,Sufficient,12/29/2021
Debark Gebeya,White Teff (Quintal),0,0,3800,4100,3900,4200,Sufficient,12/29/2021
Merawi Gebeya,White Teff (Quintal),3800,4000,0,0,4000,4200,Sufficient,12/29/2021
Bahir Dar kebele 04,White Teff (Quintal),0,0,4300,4500,4500,4800,Sufficient,12/30/2021
Dangla ,White Teff (Quintal),3800,3900,4000,4200,4300,4500,Sufficient,12/30/2021
Kemise Hamus Gebeya ,White Teff (Quintal),0,0,4400,4450,4500,4500,Under,12/30/2021
Mehal Meda,White Teff (Quintal),0,0,0,0,4176,4320,Sufficient,1/1/2022
Kokit  Metema Gebeya,White Teff (Quintal),3550,3600,0,0,3900,3900,Sufficient,1/1/2022
Dabat Gebeya,White Teff (Quintal),4333,4366,4366,4400,4333,4466,Sufficient,1/1/2022
Shawura Gebeya,White Teff (Quintal),3600,3700,0,0,3700,3750,Sufficient,1/1/2022
Kola Diba,White Teff (Quintal),3650,3700,0,0,3800,3850,Sufficient,1/1/2022
Mekane Selam gebeya,White Teff (Quintal),3900,4200,4360,4400,4420,4450,Sufficient,1/1/2022
Debre Markos Huseta Gebeya,White Teff (Quintal),4450,4550,0,0,4500,4600,Sufficient,1/1/2022
Alem Ketema Kedame Gebeya,White Teff (Quintal),3900,4000,0,0,0,0,Sufficient,1/1/2022
Adet Gebeya ,White Teff (Quintal),3800,4000,0,0,4000,4200,Sufficient,1/1/2022
Fenot selam Gebeya,White Teff (Quintal),4250,4300,0,0,4400,4450,Sufficient,1/1/2022
Shindie Gebeya,White Teff (Quintal),0,0,0,0,4300,4500,Sufficient,1/1/2022
Debere Elias Gebeya,White Teff (Quintal),4100,4200,0,0,4250,4300,Under,1/1/2022
Bichena Gebeya,White Teff (Quintal),4225,4300,0,0,4340,4400,Under,1/1/2022
Motta Gebeya,White Teff (Quintal),3550,3650,0,0,3700,3800,Over,1/1/2022
Dejen Gebeya,White Teff (Quintal),3500,3850,4000,4200,4100,4250,Sufficient,1/1/2022
Bure Woreda,White Teff (Quintal),4400,4420,0,0,4500,4550,Over,1/1/2022
Arerti Gebeya ,White Teff (Quintal),3900,4300,0,0,4000,4400,Over,1/1/2022
Estie Mekane Yesus Gebeya ,White Teff (Quintal),4000,4250,0,0,4150,4350,Sufficient,1/3/2022
Chagini,White Teff (Quintal),3900,4000,4000,4100,4100,4200,Over,1/3/2022
Bati Segno Gebeya,White Teff (Quintal),0,0,4800,4900,4900,5000,Under,1/3/2022
Enjbara,White Teff (Quintal),0,0,0,0,4200,4450,Under,1/4/2022
Sekota Segno Gebeya,White Teff (Quintal),0,0,0,0,5040,5280,Sufficient,1/4/2022
Debretabor Segno Gebeya ,White Teff (Quintal),0,0,4200,4200,4300,4300,Under,1/4/2022
Merawi Gebeya,White Teff (Quintal),4000,4200,0,0,4100,4300,Sufficient,1/5/2022
Debere Birhan Kebele 08 Gebeya,White Teff (Quintal),0,0,4000,4200,4100,4300,Sufficient,1/5/2022
Debark Gebeya,White Teff (Quintal),0,0,3900,4100,4000,4300,Sufficient,1/5/2022
Dembecha Gebeya,White Teff (Quintal),4150,4200,4250,4300,4350,4400,Sufficient,1/5/2022
Bahir Dar kebele 04,White Teff (Quintal),0,0,4300,4500,4550,4800,Sufficient,1/6/2022
Dangla ,White Teff (Quintal),4200,4300,4300,4350,4400,4500,Sufficient,1/6/2022
Kemise Hamus Gebeya ,White Teff (Quintal),0,0,4400,4400,4400,4500,Sufficient,1/6/2022
Wereta Arada Gebeya ,White Teff (Quintal),0,0,3750,4150,3800,4200,Sufficient,1/6/2022
Kola Diba,White Teff (Quintal),3700,3750,0,0,3900,4000,Sufficient,1/8/2022
Adet Gebeya ,White Teff (Quintal),3800,4100,0,0,4000,4200,Under,1/8/2022
Kokit  Metema Gebeya,White Teff (Quintal),3500,3500,0,0,3750,3800,Sufficient,1/8/2022
Debre Markos Huseta Gebeya,White Teff (Quintal),4400,4500,0,0,4500,4600,Sufficient,1/8/2022
Motta Gebeya,White Teff (Quintal),3600,3700,0,0,3750,3850,Over,1/8/2022
Wegeda Gebeya,White Teff (Quintal),3850,3900,3900,3950,4000,4100,Under,1/8/2022
Mehal Meda,White Teff (Quintal),0,0,0,0,4248,4320,Sufficient,1/8/2022
Mekane Selam gebeya,White Teff (Quintal),4320,4350,4380,4400,4500,4520,Sufficient,1/8/2022
Shindie Gebeya,White Teff (Quintal),0,0,0,0,4200,4400,Sufficient,1/8/2022
Alem Ketema Kedame Gebeya,White Teff (Quintal),3950,4000,0,0,0,0,Sufficient,1/8/2022
